timestamp,battery_id,chemistry,cycle_count,voltage_drop_V,current_draw_A,impedance_1Hz_ohm,impedance_10Hz_ohm,impedance_100Hz_ohm,phase_1Hz_deg,phase_10Hz_deg,temp_start_C,temp_end_C,internal_resistance_ohm,total_run_hours,voltage_per_current,temp_delta,charge_duration_h,energy_wh,is_charging,stability_status,remaining_cycles
2024-01-06 05:36:06.722240748,BATT_1015,NMC 811,869,0.097,1.999,0.389,0.762,0.097,52.7,-5.6,20.7,25.4,0.416,875,0.049,4.7,2.09,0.41,True,stable,133
2024-01-06 14:21:53.237745916,BATT_1016,LiFePO4,493,0.097,4.427,1.162,0.737,0.154,18.3,71.6,29.4,34.3,0.684,501,0.022,4.9,3.2,1.37,True,unstable,510
2024-01-06 23:07:39.753251084,BATT_1017,Li-ion,223,0.23,1.844,1.755,0.175,0.429,-83.5,-47.3,29.4,29.6,0.786,226,0.125,0.2,4.84,2.05,True,unstable,736
2024-01-07 07:53:26.268756252,BATT_1018,Li-ion,273,0.198,3.709,1.966,0.608,0.407,16.8,45.7,22.8,33.3,0.994,286,0.053,10.5,4.28,3.14,True,unstable,739
2024-01-07 16:39:12.784261420,BATT_1019,NMC 811,633,0.075,1.432,1.533,0.831,0.4,61.1,-69.2,23.6,36.3,0.921,635,0.052,12.7,3.0,0.32,True,unstable,360
2024-01-08 01:24:59.299766592,BATT_1020,NMC 811,940,0.136,1.662,1.431,0.369,0.14,75.2,40.0,23.1,37.3,0.647,957,0.082,14.2,1.28,0.29,True,unstable,53
2024-01-08 10:10:45.815271760,BATT_1021,NMC 811,217,0.464,2.033,1.138,0.938,0.25,23.4,-41.4,24.5,32.5,0.775,233,0.228,8.0,2.92,2.75,True,unstable,791
2024-01-08 18:56:32.330776928,BATT_1022,Li-ion,154,0.49,2.279,1.919,0.769,0.118,68.1,-70.8,23.2,38.9,0.935,171,0.215,15.7,1.24,1.38,True,unstable,856
2024-01-09 03:42:18.846282096,BATT_1023,LiFePO4,542,0.299,2.61,1.64,0.367,0.194,57.9,-10.1,29.7,40.0,0.734,548,0.115,10.3,4.21,3.29,True,unstable,473
2024-01-09 12:28:05.361787264,BATT_1024,NMC 811,385,0.235,3.268,1.881,0.25,0.486,71.2,68.7,27.1,31.2,0.872,391,0.072,4.1,3.85,2.96,True,unstable,642
2024-01-09 21:13:51.877292432,BATT_1025,Li-ion,792,0.077,3.369,1.81,0.547,0.075,-49.5,-4.5,22.8,35.5,0.811,809,0.023,12.7,4.77,1.24,True,unstable,206
2024-01-10 05:59:38.392797600,BATT_1026,LiFePO4,956,0.436,3.407,0.1,0.243,0.395,25.4,10.9,23.0,39.4,0.246,974,0.128,16.4,4.48,6.65,True,stable,39
2024-01-10 14:45:24.908302768,BATT_1027,LiFePO4,888,0.312,1.389,1.784,0.474,0.193,63.2,-76.3,25.3,29.1,0.817,904,0.225,3.8,1.81,0.78,True,unstable,121
2024-01-10 23:31:11.423807936,BATT_1028,NMC 811,949,0.072,0.924,0.789,0.889,0.203,-47.6,-58.4,25.8,30.3,0.627,958,0.078,4.5,1.98,0.13,True,unstable,54
2024-01-11 08:16:57.939313104,BATT_1029,LiFePO4,887,0.386,4.662,0.481,0.113,0.176,-74.1,-62.9,26.0,29.1,0.257,896,0.083,3.1,3.11,5.6,True,stable,168
2024-01-11 17:02:44.454818272,BATT_1030,Li-ion,331,0.066,4.491,0.373,0.092,0.032,46.5,87.5,23.6,27.0,0.166,348,0.015,3.4,2.43,0.72,True,stable,672
2024-01-12 01:48:30.970323444,BATT_1031,Li-ion,563,0.308,4.68,0.286,0.712,0.112,-64.3,47.0,24.1,20.3,0.37,567,0.066,-3.8,1.21,1.74,True,stable,434
2024-01-12 10:34:17.485828612,BATT_1032,LiFePO4,468,0.453,2.866,1.81,0.373,0.035,-28.6,-73.7,28.2,24.0,0.739,483,0.158,-4.2,0.64,0.83,False,unstable,547
2024-01-12 19:20:04.001333780,BATT_1033,LiFePO4,266,0.236,4.176,0.322,0.541,0.289,-65.5,-58.8,20.3,30.6,0.384,269,0.057,10.3,1.7,1.68,True,stable,734
2024-01-13 04:05:50.516838948,BATT_1034,Li-ion,902,0.217,2.633,1.848,0.646,0.159,33.2,-78.7,27.3,38.5,0.884,920,0.082,11.2,2.09,1.19,True,unstable,109
2024-01-13 12:51:37.032344116,BATT_1035,NMC 811,640,0.411,3.253,1.163,0.609,0.308,-63.5,12.4,20.4,30.2,0.693,643,0.126,9.8,2.48,3.32,True,unstable,373
2024-01-13 21:37:23.547849284,BATT_1036,NMC 811,465,0.451,4.244,0.252,0.758,0.354,-0.3,15.0,23.9,29.9,0.455,480,0.106,6.0,4.9,9.38,True,stable,533
2024-01-14 06:23:10.063354452,BATT_1037,Li-ion,667,0.052,4.511,0.53,0.618,0.477,-75.9,-61.0,25.4,24.9,0.542,675,0.012,-0.5,3.55,0.83,True,stable,328
2024-01-14 15:08:56.578859620,BATT_1038,NMC 811,471,0.226,3.514,1.754,0.336,0.158,-86.2,38.7,24.6,39.5,0.749,486,0.064,14.9,4.86,3.86,True,unstable,532
2024-01-14 23:54:43.094364788,BATT_1039,NMC 811,275,0.493,1.806,1.885,0.723,0.238,9.8,66.7,25.2,28.8,0.949,294,0.273,3.6,1.88,1.67,True,unstable,707
2024-01-15 08:40:29.609869956,BATT_1040,NMC 811,678,0.201,4.376,1.74,0.289,0.209,-42.4,48.4,22.0,36.0,0.746,685,0.046,14.0,1.82,1.6,True,unstable,345
2024-01-15 17:26:16.125375128,BATT_1041,NMC 811,387,0.351,3.792,0.317,0.439,0.423,-16.5,-5.4,22.1,28.0,0.393,400,0.093,5.9,2.63,3.5,True,stable,623
2024-01-16 02:12:02.640880296,BATT_1042,LiFePO4,925,0.297,2.479,0.79,0.474,0.373,-70.0,-36.1,27.8,21.8,0.546,939,0.12,-6.0,1.46,1.07,True,stable,82
2024-01-16 10:57:49.156385464,BATT_1043,Li-ion,433,0.401,2.258,0.69,0.869,0.268,5.2,20.0,29.8,39.1,0.609,433,0.178,9.3,4.87,4.41,True,unstable,554
2024-01-16 19:43:35.671890632,BATT_1044,Li-ion,317,0.122,1.755,0.894,0.907,0.011,28.2,63.4,20.2,24.2,0.604,322,0.07,4.0,4.83,1.03,True,unstable,664
2024-01-17 04:29:22.187395800,BATT_1045,LiFePO4,424,0.477,2.759,1.588,0.427,0.165,-82.4,46.4,20.6,29.9,0.727,441,0.173,9.3,3.12,4.11,True,unstable,568
2024-01-17 13:15:08.702900968,BATT_1046,LiFePO4,127,0.316,0.546,0.518,0.522,0.212,-10.9,-27.9,30.0,32.7,0.417,136,0.579,2.7,0.75,0.13,False,stable,876
2024-01-17 22:00:55.218406136,BATT_1047,NMC 811,939,0.399,4.558,1.843,0.255,0.337,42.2,65.0,26.9,24.7,0.812,943,0.088,-2.2,3.19,5.8,True,unstable,41
2024-01-18 06:46:41.733911304,BATT_1048,NMC 811,720,0.347,1.066,0.944,0.72,0.06,54.1,20.9,28.4,37.7,0.575,723,0.326,9.3,0.86,0.32,False,stable,264
2024-01-18 15:32:28.249416472,BATT_1049,NMC 811,851,0.196,1.8,1.334,0.609,0.218,-15.9,-34.7,26.4,23.7,0.72,863,0.109,-2.7,2.42,0.85,True,unstable,183
2024-01-19 00:18:14.764921640,BATT_1050,NMC 811,580,0.069,4.705,1.995,0.655,0.437,51.3,-73.8,24.2,31.0,1.029,593,0.015,6.8,2.11,0.69,True,unstable,446
2024-01-19 09:04:01.280426812,BATT_1051,NMC 811,839,0.257,2.75,0.825,0.603,0.357,53.1,-8.6,25.7,38.1,0.595,845,0.093,12.4,3.59,2.54,True,stable,161
2024-01-19 17:49:47.795931980,BATT_1052,NMC 811,927,0.467,3.562,0.567,0.399,0.052,-28.8,32.4,24.7,28.8,0.339,931,0.131,4.1,3.47,5.77,True,stable,104
2024-01-20 02:35:34.311437148,BATT_1053,Li-ion,880,0.132,1.877,1.308,0.297,0.213,-45.8,38.0,23.4,35.8,0.606,899,0.07,12.4,1.68,0.42,True,unstable,120
2024-01-20 11:21:20.826942316,BATT_1054,LiFePO4,567,0.414,3.602,0.212,0.902,0.042,-55.2,4.2,27.2,23.0,0.385,573,0.115,-4.2,2.63,3.92,True,stable,429
2024-01-20 20:07:07.342447484,BATT_1055,LiFePO4,373,0.474,2.343,1.531,0.896,0.276,-23.0,-35.7,29.1,38.1,0.901,383,0.202,9.0,3.95,4.39,True,unstable,625
2024-01-21 04:52:53.857952652,BATT_1056,LiFePO4,149,0.068,4.298,0.839,0.092,0.105,-46.8,33.7,21.0,35.7,0.345,168,0.016,14.7,3.41,1.0,True,stable,838
2024-01-21 13:38:40.373457820,BATT_1057,LiFePO4,398,0.313,4.488,0.129,0.05,0.385,52.6,13.6,29.1,26.3,0.188,406,0.07,-2.8,2.63,3.69,True,stable,633
2024-01-21 22:24:26.888962988,BATT_1058,NMC 811,836,0.206,3.554,0.739,0.268,0.095,-50.0,-48.9,23.0,32.4,0.367,853,0.058,9.4,1.14,0.83,True,stable,167
2024-01-22 07:10:13.404468156,BATT_1059,Li-ion,952,0.308,4.714,1.183,0.8,0.407,-72.4,17.0,23.2,36.2,0.797,963,0.065,13.0,3.94,5.72,True,unstable,67
2024-01-22 15:55:59.919973324,BATT_1060,NMC 811,401,0.372,2.288,1.332,0.081,0.142,2.3,77.9,25.8,36.6,0.518,419,0.163,10.8,3.59,3.06,True,stable,629
2024-01-23 00:41:46.435478496,BATT_1061,NMC 811,123,0.055,4.242,1.414,0.731,0.09,-19.6,-30.5,22.6,22.3,0.745,126,0.013,-0.3,3.54,0.83,True,unstable,874
2024-01-23 09:27:32.950983664,BATT_1062,Li-ion,104,0.058,1.75,0.712,0.555,0.011,62.2,53.1,26.8,24.2,0.426,111,0.033,-2.6,3.16,0.32,True,stable,877
2024-01-23 18:13:19.466488832,BATT_1063,LiFePO4,398,0.27,4.088,0.28,0.329,0.402,-87.1,-6.5,25.8,28.2,0.337,410,0.066,2.4,2.19,2.42,True,stable,594
2024-01-24 02:59:05.981994000,BATT_1064,NMC 811,920,0.118,2.376,0.995,0.084,0.415,-49.3,-68.3,22.7,27.7,0.498,934,0.05,5.0,3.89,1.09,True,stable,88
2024-01-24 11:44:52.497499168,BATT_1065,Li-ion,714,0.396,3.786,1.605,0.352,0.223,-37.9,89.5,26.3,27.6,0.727,721,0.105,1.3,4.21,6.31,True,unstable,303
2024-01-24 20:30:39.013004336,BATT_1066,LiFePO4,497,0.292,3.846,0.405,0.321,0.416,44.9,48.4,20.9,31.7,0.381,512,0.076,10.8,4.44,4.99,True,stable,495
2024-01-25 05:16:25.528509504,BATT_1067,LiFePO4,839,0.389,1.557,1.944,0.373,0.357,-24.6,-72.9,23.4,37.1,0.891,846,0.25,13.7,1.05,0.64,True,unstable,168
2024-01-25 14:02:12.044014672,BATT_1068,LiFePO4,519,0.411,4.052,0.871,0.762,0.42,8.4,-42.1,21.8,21.7,0.684,536,0.101,-0.1,3.69,6.15,True,unstable,447
2024-01-25 22:47:58.559519840,BATT_1069,Li-ion,253,0.112,1.904,1.453,0.72,0.265,84.7,-86.8,22.8,34.8,0.813,256,0.059,12.0,2.47,0.53,True,unstable,758
2024-01-26 07:33:45.075025008,BATT_1070,Li-ion,858,0.06,2.577,1.763,0.765,0.263,-71.5,-66.2,24.5,23.8,0.93,858,0.023,-0.7,0.51,0.08,False,unstable,130
2024-01-26 16:19:31.590530176,BATT_1071,NMC 811,880,0.328,4.957,0.241,0.495,0.024,-80.0,-20.9,24.6,39.8,0.253,887,0.066,15.2,4.2,6.83,True,stable,84
2024-01-27 01:05:18.106035348,BATT_1072,NMC 811,331,0.415,2.749,1.694,0.549,0.163,73.1,86.7,24.0,24.1,0.802,344,0.151,0.1,2.55,2.91,True,unstable,681
2024-01-27 09:51:04.621540516,BATT_1073,NMC 811,888,0.289,0.996,0.501,0.628,0.416,16.5,-67.4,26.5,39.6,0.515,905,0.29,13.1,3.7,1.07,True,stable,105
2024-01-27 18:36:51.137045684,BATT_1074,LiFePO4,445,0.469,1.425,1.701,0.496,0.272,-68.7,28.4,22.7,38.2,0.823,452,0.329,15.5,2.26,1.51,True,unstable,559
2024-01-28 03:22:37.652550852,BATT_1075,LiFePO4,453,0.423,2.371,0.383,0.092,0.352,-22.2,-65.6,21.6,36.9,0.276,471,0.178,15.3,0.53,0.53,False,stable,504
2024-01-28 12:08:24.168056020,BATT_1076,Li-ion,651,0.196,3.121,1.095,0.847,0.4,-3.6,23.9,24.6,31.0,0.781,659,0.063,6.4,2.98,1.82,True,unstable,372
2024-01-28 20:54:10.683561188,BATT_1077,Li-ion,305,0.187,3.642,0.209,0.909,0.168,86.7,-82.6,25.9,25.5,0.429,310,0.051,-0.4,2.89,1.97,True,stable,668
2024-01-29 05:39:57.199066356,BATT_1078,Li-ion,910,0.336,0.633,0.729,0.85,0.287,-29.7,-67.5,28.5,29.9,0.622,922,0.531,1.4,3.11,0.66,True,unstable,70
2024-01-29 14:25:43.714571524,BATT_1079,NMC 811,670,0.08,3.249,1.185,0.954,0.384,-3.0,54.6,27.2,32.7,0.841,684,0.025,5.5,2.34,0.61,True,unstable,300
2024-01-29 23:11:30.230076692,BATT_1080,Li-ion,660,0.191,1.525,0.842,0.214,0.316,-27.2,-52.9,23.8,32.3,0.457,668,0.125,8.5,0.82,0.24,False,stable,300
2024-01-30 07:57:16.745581860,BATT_1081,LiFePO4,274,0.333,3.01,0.441,0.467,0.392,45.7,38.1,22.5,26.0,0.433,282,0.111,3.5,0.95,0.95,False,stable,734
2024-01-30 16:43:03.261087032,BATT_1082,NMC 811,853,0.329,1.849,1.649,0.661,0.182,-35.6,-80.7,25.9,35.3,0.831,865,0.178,9.4,4.71,2.87,True,unstable,177
2024-01-31 01:28:49.776592200,BATT_1083,Li-ion,246,0.225,1.985,1.75,0.214,0.064,65.8,88.6,27.9,35.2,0.676,249,0.113,7.3,4.87,2.18,True,unstable,759
2024-01-31 10:14:36.292097368,BATT_1084,Li-ion,391,0.498,0.895,1.477,0.194,0.253,83.9,-49.5,24.6,23.7,0.641,410,0.556,-0.9,1.48,0.66,True,unstable,614
2024-01-31 19:00:22.807602536,BATT_1085,LiFePO4,477,0.477,1.938,1.767,0.52,0.31,60.0,-77.4,29.1,26.1,0.866,485,0.246,-3.0,4.54,4.2,True,unstable,549
2024-02-01 03:46:09.323107704,BATT_1086,Li-ion,961,0.108,0.819,0.393,0.554,0.044,54.4,20.9,28.5,30.9,0.33,971,0.132,2.4,4.72,0.42,True,stable,0
2024-02-01 12:31:55.838612872,BATT_1087,NMC 811,975,0.321,2.755,1.499,0.307,0.478,33.9,-15.6,24.2,36.9,0.761,982,0.117,12.7,4.14,3.66,True,unstable,0
2024-02-01 21:17:42.354118040,BATT_1088,NMC 811,132,0.281,3.032,1.738,0.966,0.46,59.9,-63.5,24.8,22.3,1.055,138,0.093,-2.5,4.47,3.81,True,unstable,878
2024-02-02 06:03:28.869623208,BATT_1089,NMC 811,719,0.335,1.603,1.088,0.414,0.242,17.8,21.7,29.2,22.6,0.581,724,0.209,-6.6,0.59,0.32,False,stable,304
2024-02-02 14:49:15.385128376,BATT_1090,NMC 811,482,0.135,0.953,1.286,0.476,0.23,-27.7,55.9,25.8,27.4,0.664,491,0.142,1.6,3.02,0.39,True,unstable,534
2024-02-02 23:35:01.900633544,BATT_1091,Li-ion,442,0.085,3.979,0.529,0.428,0.246,57.6,-45.8,26.1,35.5,0.401,458,0.021,9.4,1.44,0.49,True,stable,597
2024-02-03 08:20:48.416138716,BATT_1092,NMC 811,929,0.461,2.985,1.403,0.512,0.14,-68.4,19.1,28.3,28.6,0.685,947,0.154,0.3,0.53,0.73,False,unstable,77
2024-02-03 17:06:34.931643884,BATT_1093,LiFePO4,560,0.394,4.61,0.976,0.528,0.083,-36.2,-62.3,24.5,22.3,0.529,579,0.085,-2.2,2.05,3.72,True,stable,430
2024-02-04 01:52:21.447149052,BATT_1094,LiFePO4,319,0.473,4.369,0.175,0.748,0.158,-42.2,42.3,25.6,35.5,0.36,332,0.108,9.9,4.34,8.97,True,stable,693
2024-02-04 10:38:07.962654220,BATT_1095,NMC 811,319,0.092,4.777,0.56,0.463,0.324,-84.4,86.7,28.3,34.0,0.449,329,0.019,5.7,2.49,1.09,True,stable,649
2024-02-04 19:23:54.478159388,BATT_1096,LiFePO4,886,0.319,2.305,1.497,0.757,0.248,57.2,-9.3,22.1,29.5,0.834,902,0.138,7.4,0.92,0.68,False,unstable,146
2024-02-05 04:09:40.993664556,BATT_1097,LiFePO4,200,0.309,3.148,1.686,0.25,0.324,30.0,71.3,23.4,35.2,0.753,204,0.098,11.8,3.12,3.03,True,unstable,807
2024-02-05 12:55:27.509169724,BATT_1098,Li-ion,642,0.158,1.706,0.364,0.933,0.305,82.3,-88.8,27.2,32.8,0.534,659,0.093,5.6,2.71,0.73,True,stable,344
2024-02-05 21:41:14.024674892,BATT_1099,LiFePO4,661,0.336,3.614,0.895,0.236,0.276,-22.9,-61.5,20.1,24.1,0.469,680,0.093,4.0,4.78,5.8,True,stable,326
2024-02-06 06:27:00.540180060,BATT_1100,NMC 811,781,0.143,3.245,1.918,0.306,0.404,21.5,7.4,23.5,30.2,0.876,792,0.044,6.7,0.66,0.31,False,unstable,178
2024-02-06 15:12:47.055685228,BATT_1101,LiFePO4,970,0.385,1.234,1.887,0.088,0.06,-76.5,42.8,27.5,28.4,0.678,980,0.312,0.9,2.19,1.04,True,unstable,39
2024-02-06 23:58:33.571190400,BATT_1102,LiFePO4,116,0.097,0.706,0.653,0.546,0.166,-23.7,-66.9,24.3,28.5,0.455,123,0.137,4.2,0.57,0.04,False,stable,903
2024-02-07 08:44:20.086695568,BATT_1103,LiFePO4,831,0.404,0.579,0.249,0.59,0.404,-16.3,39.8,22.8,39.2,0.414,843,0.698,16.4,1.86,0.44,True,stable,167
2024-02-07 17:30:06.602200736,BATT_1104,Li-ion,807,0.072,1.691,0.975,0.995,0.496,9.5,-37.2,29.2,23.2,0.822,823,0.043,-6.0,2.63,0.32,True,unstable,168
2024-02-08 02:15:53.117705904,BATT_1105,NMC 811,873,0.217,4.873,1.379,0.134,0.194,43.9,20.2,25.9,33.2,0.569,883,0.045,7.3,2.42,2.56,True,stable,156
2024-02-08 11:01:39.633211072,BATT_1106,LiFePO4,415,0.086,0.925,1.276,0.976,0.254,77.7,-50.7,27.3,39.0,0.835,430,0.093,11.7,2.59,0.21,True,unstable,568
2024-02-08 19:47:26.148716240,BATT_1107,Li-ion,886,0.491,1.482,0.578,0.336,0.417,85.1,-78.4,23.6,31.3,0.444,893,0.331,7.7,4.46,3.25,True,stable,130
2024-02-09 04:33:12.664221408,BATT_1108,NMC 811,797,0.171,1.217,0.579,0.442,0.495,41.6,76.1,23.9,31.4,0.505,814,0.141,7.5,4.8,1.0,True,stable,211
2024-02-09 13:18:59.179726576,BATT_1109,Li-ion,314,0.263,2.139,0.943,0.92,0.195,-14.9,50.5,29.0,29.2,0.686,323,0.123,0.2,4.74,2.67,True,unstable,726
2024-02-09 22:04:45.695231744,BATT_1110,NMC 811,651,0.101,0.782,0.933,0.683,0.186,-65.3,-41.7,26.2,29.2,0.601,656,0.129,3.0,3.04,0.24,True,unstable,311
2024-02-10 06:50:32.210736912,BATT_1111,LiFePO4,479,0.254,2.595,1.884,0.073,0.381,74.3,80.4,28.9,25.2,0.779,497,0.098,-3.7,0.99,0.65,False,unstable,545
2024-02-10 15:36:18.726242080,BATT_1112,Li-ion,912,0.339,3.555,1.955,0.932,0.482,40.3,-39.0,30.0,23.3,1.123,912,0.095,-6.7,2.02,2.43,True,unstable,105
2024-02-11 00:22:05.241747252,BATT_1113,Li-ion,141,0.327,2.099,0.786,0.899,0.22,-11.0,-8.8,28.5,23.4,0.635,148,0.156,-5.1,1.37,0.94,True,unstable,861
2024-02-11 09:07:51.757252420,BATT_1114,Li-ion,937,0.262,3.533,1.593,0.153,0.114,-34.1,-9.7,29.4,34.8,0.62,937,0.074,5.4,1.31,1.21,True,unstable,76
2024-02-11 17:53:38.272757588,BATT_1115,NMC 811,251,0.378,4.073,0.203,0.206,0.137,-42.2,-23.4,20.4,34.3,0.182,267,0.093,13.9,4.94,7.61,True,stable,757
2024-02-12 02:39:24.788262756,BATT_1116,Li-ion,761,0.249,4.664,0.296,0.652,0.352,-82.8,16.6,25.3,25.2,0.433,768,0.053,-0.1,3.31,3.84,True,stable,231
2024-02-12 11:25:11.303767924,BATT_1117,LiFePO4,152,0.202,1.901,0.58,0.44,0.152,63.9,-55.8,26.1,23.3,0.391,159,0.106,-2.8,2.16,0.83,True,stable,867
2024-02-12 20:10:57.819273092,BATT_1118,LiFePO4,824,0.454,4.283,0.858,0.68,0.478,57.9,60.0,27.5,26.5,0.672,830,0.106,-1.0,1.62,3.15,True,unstable,155
2024-02-13 04:56:44.334778260,BATT_1119,NMC 811,433,0.262,3.951,0.65,0.643,0.174,32.2,-8.1,23.3,39.1,0.489,445,0.066,15.8,1.93,2.0,True,stable,561
2024-02-13 13:42:30.850283428,BATT_1120,Li-ion,251,0.063,4.798,0.135,0.108,0.295,4.3,9.7,21.5,28.9,0.179,254,0.013,7.4,4.25,1.28,True,stable,785
2024-02-13 22:28:17.365788596,BATT_1121,LiFePO4,244,0.283,1.183,1.1,0.287,0.299,18.6,-49.2,21.1,20.7,0.562,248,0.239,-0.4,3.38,1.13,True,stable,696
2024-02-14 07:14:03.881293764,BATT_1122,NMC 811,222,0.082,4.635,1.763,0.481,0.113,-21.5,-57.2,26.7,23.5,0.786,236,0.018,-3.2,1.6,0.61,True,unstable,748
2024-02-14 15:59:50.396798936,BATT_1123,Li-ion,214,0.462,4.034,1.054,0.987,0.432,36.6,-10.7,20.7,33.8,0.824,231,0.115,13.1,2.86,5.33,True,unstable,753
2024-02-15 00:45:36.912304104,BATT_1124,Li-ion,977,0.197,3.311,0.753,0.46,0.243,0.9,31.6,29.6,31.0,0.485,977,0.059,1.4,1.61,1.05,True,stable,0
2024-02-15 09:31:23.427809272,BATT_1125,LiFePO4,308,0.138,1.603,1.733,0.883,0.058,-72.8,88.9,28.9,38.0,0.891,316,0.086,9.1,2.18,0.48,True,unstable,695
2024-02-15 18:17:09.943314440,BATT_1126,LiFePO4,667,0.191,3.59,0.192,0.107,0.047,-8.3,24.7,21.6,35.5,0.115,669,0.053,13.9,3.74,2.56,True,stable,297
2024-02-16 03:02:56.458819608,BATT_1127,LiFePO4,383,0.478,3.0,0.405,0.289,0.247,-71.7,-47.9,21.5,35.6,0.314,391,0.159,14.1,1.93,2.77,True,stable,631
2024-02-16 11:48:42.974324776,BATT_1128,NMC 811,805,0.214,1.631,0.9,0.363,0.093,-85.0,21.4,20.4,31.0,0.452,808,0.131,10.6,2.38,0.83,True,stable,177
2024-02-16 20:34:29.489829944,BATT_1129,Li-ion,645,0.109,1.553,1.545,0.052,0.128,19.0,53.1,21.2,28.0,0.575,651,0.07,6.8,3.86,0.65,True,unstable,380
2024-02-17 05:20:16.005335112,BATT_1130,NMC 811,164,0.215,2.602,1.904,0.903,0.272,-59.2,-54.1,28.5,38.0,1.026,169,0.083,9.5,1.71,0.96,True,unstable,828
2024-02-17 14:06:02.520840280,BATT_1131,Li-ion,722,0.07,2.002,0.897,0.359,0.217,85.8,18.2,26.7,37.9,0.491,738,0.035,11.2,2.49,0.35,True,stable,269
2024-02-17 22:51:49.036345448,BATT_1132,Li-ion,995,0.352,2.006,0.731,0.671,0.228,53.8,-17.3,26.5,27.2,0.543,1007,0.175,0.7,4.28,3.02,True,stable,16
2024-02-18 07:37:35.551850620,BATT_1133,LiFePO4,742,0.206,4.605,0.871,0.185,0.262,-86.3,3.8,29.7,26.4,0.439,749,0.045,-3.3,4.55,4.32,True,stable,287
2024-02-18 16:23:22.067355788,BATT_1134,NMC 811,542,0.174,4.294,0.953,0.301,0.493,54.3,-53.6,25.9,28.9,0.582,543,0.041,3.0,2.73,2.04,True,stable,450
2024-02-19 01:09:08.582860956,BATT_1135,NMC 811,923,0.139,1.168,1.177,0.49,0.47,59.0,-10.8,21.6,33.6,0.712,925,0.119,12.0,2.4,0.39,True,unstable,85
2024-02-19 09:54:55.098366124,BATT_1136,Li-ion,121,0.178,0.54,0.586,0.518,0.343,37.3,-13.6,28.5,35.0,0.482,122,0.33,6.5,3.03,0.29,True,stable,893
2024-02-19 18:40:41.613871292,BATT_1137,Li-ion,525,0.178,4.528,1.414,0.652,0.256,-0.8,27.5,25.1,20.9,0.774,537,0.039,-4.2,1.02,0.82,True,unstable,525
2024-02-20 03:26:28.129376460,BATT_1138,Li-ion,487,0.277,2.332,1.092,0.151,0.249,42.8,8.5,21.4,23.0,0.497,491,0.119,1.6,3.87,2.5,True,stable,534
2024-02-20 12:12:14.644881628,BATT_1139,LiFePO4,562,0.083,3.956,0.511,0.506,0.322,42.1,-52.8,26.3,29.5,0.446,575,0.021,3.2,1.79,0.59,True,stable,429
2024-02-20 20:58:01.160386796,BATT_1140,LiFePO4,199,0.124,0.702,0.655,0.249,0.448,40.9,6.1,29.6,37.4,0.451,210,0.177,7.8,1.39,0.12,True,stable,767
2024-02-21 05:43:47.675891964,BATT_1141,Li-ion,842,0.367,1.029,0.352,0.063,0.012,76.9,10.8,24.6,35.5,0.142,859,0.357,10.9,1.52,0.57,True,stable,156
2024-02-21 14:29:34.191397132,BATT_1142,Li-ion,729,0.361,2.282,1.709,0.96,0.243,9.4,-35.5,23.4,20.2,0.971,741,0.158,-3.2,1.36,1.12,True,unstable,267
2024-02-21 23:15:20.706902304,BATT_1143,NMC 811,879,0.25,3.776,1.176,0.889,0.441,47.8,25.3,24.5,31.8,0.835,879,0.066,7.3,3.72,3.51,True,unstable,122
2024-02-22 08:01:07.222407472,BATT_1144,NMC 811,392,0.301,1.972,1.158,0.759,0.333,-39.5,65.5,22.6,24.3,0.75,402,0.153,1.7,3.76,2.23,True,unstable,589
2024-02-22 16:46:53.737912640,BATT_1145,LiFePO4,851,0.474,3.731,1.609,0.465,0.067,59.7,-6.8,28.3,35.9,0.714,858,0.127,7.6,3.01,5.32,True,unstable,121
2024-02-23 01:32:40.253417808,BATT_1146,LiFePO4,652,0.132,0.788,1.204,0.632,0.44,-46.0,-76.8,27.8,39.6,0.759,654,0.168,11.8,4.49,0.47,True,unstable,340
2024-02-23 10:18:26.768922976,BATT_1147,Li-ion,157,0.391,3.187,1.004,0.957,0.221,-27.7,66.4,20.4,27.4,0.727,168,0.123,7.0,3.53,4.4,True,unstable,814
2024-02-23 19:04:13.284428144,BATT_1148,LiFePO4,162,0.37,0.639,0.849,0.071,0.462,-74.1,48.6,29.1,26.1,0.461,181,0.579,-3.0,0.51,0.12,False,stable,867
2024-02-24 03:49:59.799933312,BATT_1149,Li-ion,426,0.097,0.613,1.104,0.999,0.213,67.6,-10.3,29.2,36.9,0.772,433,0.158,7.7,2.14,0.13,True,unstable,578
2024-02-24 12:35:46.315438480,BATT_1150,LiFePO4,578,0.411,1.585,0.122,0.944,0.14,-69.6,-46.2,29.8,29.9,0.402,586,0.259,0.1,1.11,0.72,True,stable,424
2024-02-24 21:21:32.830943648,BATT_1151,LiFePO4,190,0.357,4.027,1.287,0.173,0.165,-36.2,65.2,26.5,35.6,0.542,194,0.089,9.1,4.61,6.63,True,stable,803
2024-02-25 06:07:19.346448816,BATT_1152,Li-ion,444,0.418,1.45,0.994,0.566,0.355,40.7,33.1,21.5,21.3,0.638,455,0.288,-0.2,4.25,2.58,True,unstable,542
2024-02-25 14:53:05.861953984,BATT_1153,Li-ion,628,0.074,1.788,1.142,0.05,0.083,-20.0,-57.2,26.6,38.1,0.425,646,0.041,11.5,3.37,0.45,True,stable,337
